age;job;marital;education;balance;housing;loan;contact;duration;campaign;result
41;blue-collar;married;secondary;140;1;0;cellular;96;1;0
33;management;divorced;tertiary;2240;0;0;cellular;198;1;1
23;technician;single;secondary;4545;0;0;cellular;200;1;0
34;technician;married;tertiary;127;0;0;cellular;117;1;1
52;management;divorced;tertiary;2104;0;0;cellular;210;2;1
44;services;married;secondary;332;0;0;cellular;171;1;0
29;blue-collar;married;primary;5;0;0;cellular;321;1;1
39;admin.;married;secondary;150;0;0;cellular;296;4;1
36;unemployed;married;tertiary;7222;1;0;cellular;86;1;0
31;technician;single;tertiary;882;0;0;cellular;411;1;1
60;management;divorced;tertiary;366;0;0;cellular;593;1;1
37;management;married;tertiary;865;1;0;cellular;101;1;0
31;student;single;secondary;216;0;0;cellular;138;1;0
25;student;single;tertiary;1189;0;0;cellular;165;1;1
34;management;married;tertiary;3402;0;0;cellular;88;2;0
45;admin.;married;secondary;204;1;0;cellular;224;2;1
39;technician;married;tertiary;794;0;0;telephone;116;2;0
29;management;single;tertiary;637;1;0;cellular;340;1;1
38;technician;married;tertiary;34;0;1;cellular;88;1;0
55;management;divorced;tertiary;2383;0;0;cellular;591;2;1
51;management;single;tertiary;102127;0;0;cellular;90;1;0
26;technician;single;secondary;1231;1;0;cellular;385;2;1
33;services;single;tertiary;1268;1;0;cellular;2219;1;0
45;technician;married;secondary;406;1;0;cellular;240;1;0
32;management;married;tertiary;3154;0;0;cellular;126;1;0
35;management;married;tertiary;3109;1;0;cellular;467;1;0
53;technician;married;tertiary;395;0;0;cellular;107;1;0
30;management;single;tertiary;3340;0;0;cellular;238;3;1
54;admin.;divorced;secondary;200;0;0;cellular;170;1;1
34;management;married;tertiary;1047;0;0;cellular;342;1;0
38;technician;married;secondary;1442;1;0;cellular;113;1;0
57;retired;married;secondary;718;0;0;cellular;170;1;0
50;management;married;secondary;268;0;0;cellular;74;2;0
46;technician;single;secondary;4367;1;0;cellular;65;1;0
56;admin.;married;secondary;3554;0;0;cellular;151;1;0
32;services;single;tertiary;785;0;0;cellular;273;1;0
39;blue-collar;single;tertiary;48;0;0;cellular;539;1;1
28;technician;single;tertiary;3623;0;0;cellular;138;2;0
39;management;married;tertiary;5142;0;0;cellular;157;1;0
58;management;married;tertiary;2261;1;0;cellular;1361;1;0
37;technician;married;secondary;6384;1;1;cellular;254;1;0
29;self-employed;single;tertiary;7752;0;0;cellular;180;1;0
30;admin.;married;tertiary;4168;0;0;cellular;198;1;0
42;unemployed;married;tertiary;576;0;0;cellular;447;2;1
42;technician;married;tertiary;15445;0;0;cellular;247;2;0
44;management;married;tertiary;423;0;0;cellular;136;6;0
46;housemaid;married;tertiary;184;0;0;cellular;167;1;0
36;technician;married;tertiary;1731;1;0;cellular;74;3;0
33;admin.;single;secondary;16;1;1;cellular;102;1;0
26;management;single;tertiary;2786;0;0;cellular;300;2;1
57;retired;married;secondary;5313;0;0;cellular;200;1;1
55;entrepreneur;married;tertiary;82;0;0;cellular;97;1;0
30;technician;single;secondary;853;0;0;cellular;343;1;0
22;admin.;single;secondary;222;0;0;cellular;156;3;0
39;unemployed;married;tertiary;201;0;0;cellular;699;1;1
27;admin.;single;secondary;1;0;0;cellular;42;1;0
40;technician;married;secondary;694;1;0;cellular;431;2;1
34;blue-collar;married;secondary;398;1;0;cellular;161;2;0
41;management;married;tertiary;15787;0;1;cellular;175;3;0
56;retired;married;primary;1947;0;0;cellular;124;1;0
53;technician;married;tertiary;2600;0;0;cellular;656;1;0
41;admin.;divorced;secondary;1076;1;0;cellular;77;2;0
25;blue-collar;single;secondary;389;0;0;cellular;837;1;1
58;housemaid;married;primary;0;0;0;cellular;334;3;0
43;blue-collar;married;primary;3917;0;0;cellular;725;2;1
36;technician;divorced;secondary;3158;1;0;cellular;144;2;1
25;management;single;tertiary;362;0;0;cellular;617;2;1
39;technician;married;tertiary;1293;0;0;cellular;140;2;1
33;management;single;tertiary;1439;1;0;cellular;178;2;0
44;technician;married;tertiary;717;0;0;cellular;150;2;0
32;blue-collar;married;secondary;889;1;0;cellular;1076;2;1
55;retired;divorced;secondary;2204;0;0;cellular;213;1;0
33;technician;single;secondary;781;1;0;cellular;266;1;0
38;management;married;tertiary;7255;1;0;cellular;78;2;0
29;management;single;tertiary;1739;1;0;cellular;114;1;0
40;management;married;tertiary;8963;0;0;cellular;203;2;0
22;student;single;secondary;4132;0;0;telephone;34;2;0
46;management;married;tertiary;946;1;0;cellular;295;4;0
43;management;divorced;tertiary;481;1;0;cellular;187;1;1
46;admin.;married;secondary;15;0;0;telephone;218;5;0
50;management;divorced;tertiary;810;0;0;cellular;510;3;1
30;management;single;tertiary;596;0;0;cellular;125;2;0
34;technician;married;secondary;114;1;1;cellular;153;1;0
29;management;single;tertiary;2389;0;0;cellular;277;3;0
35;services;married;secondary;52;1;0;cellular;328;2;1
37;management;married;tertiary;108;1;1;cellular;262;2;1
42;management;married;tertiary;2665;1;0;cellular;280;2;1
42;admin.;single;secondary;684;0;0;cellular;207;1;1
36;unemployed;married;secondary;352;1;0;cellular;94;2;0
37;services;single;secondary;1045;0;0;cellular;106;1;0
33;management;single;tertiary;506;0;0;cellular;176;1;0
27;management;married;secondary;2071;0;0;cellular;449;1;1
27;services;single;secondary;339;0;0;cellular;182;1;1
33;technician;single;tertiary;154;0;0;cellular;111;2;0
29;management;single;tertiary;572;0;0;cellular;224;1;1
36;management;single;tertiary;1027;1;0;cellular;151;1;0
29;student;single;secondary;1779;0;0;cellular;400;1;1
34;admin.;married;secondary;613;1;0;cellular;80;1;0
26;student;single;secondary;132;0;0;cellular;217;1;1
39;admin.;single;tertiary;22086;0;0;cellular;160;1;1
48;management;married;tertiary;-10;0;0;cellular;144;1;0
41;services;married;secondary;0;1;1;cellular;352;2;1
29;management;married;tertiary;205;0;0;cellular;787;1;1
33;technician;single;tertiary;317;1;0;cellular;323;1;1
40;services;married;secondary;17;0;0;cellular;78;1;0
32;management;married;tertiary;4945;0;0;cellular;160;1;1
26;technician;married;secondary;523;0;0;cellular;221;1;0
43;management;married;tertiary;2987;0;0;cellular;156;1;1
30;management;married;tertiary;419;1;0;cellular;194;1;1
30;management;single;tertiary;4;1;0;cellular;105;1;0
38;technician;single;secondary;1130;0;0;cellular;96;2;1
55;admin.;married;secondary;1662;0;0;cellular;94;2;1
25;admin.;single;secondary;1871;0;0;cellular;136;1;1
38;entrepreneur;divorced;secondary;1190;1;0;cellular;81;2;1
41;management;divorced;tertiary;3426;0;0;cellular;102;2;1
31;services;married;secondary;447;0;0;cellular;327;3;1
35;blue-collar;married;secondary;563;0;1;cellular;147;1;1
31;unemployed;married;secondary;6;0;0;cellular;121;4;1
25;services;single;secondary;594;0;0;cellular;89;2;1
44;technician;married;secondary;1319;0;0;cellular;77;2;0
37;technician;married;tertiary;549;0;0;cellular;217;2;0
22;student;single;secondary;64;0;0;cellular;112;1;0
34;technician;married;tertiary;932;1;0;cellular;218;1;0
38;management;married;tertiary;1988;1;0;cellular;422;1;0
31;management;single;tertiary;617;0;0;cellular;1161;1;1
24;student;single;secondary;1957;0;0;cellular;113;1;0
24;unemployed;single;secondary;572;0;0;cellular;442;3;0
38;services;single;tertiary;5265;0;0;cellular;352;1;0
34;services;married;secondary;2918;0;1;cellular;246;1;1
50;entrepreneur;married;secondary;78;0;0;telephone;143;1;0
58;unknown;married;primary;7369;0;0;telephone;247;2;0
32;management;single;tertiary;252;0;0;cellular;216;2;0
27;student;single;secondary;538;0;0;cellular;124;2;1
30;management;single;tertiary;3384;0;0;cellular;578;2;1
34;admin.;single;secondary;303;0;0;cellular;282;3;1
30;admin.;married;secondary;779;1;0;cellular;156;2;0
44;management;married;tertiary;170;0;0;cellular;94;1;0
29;admin.;single;tertiary;261;0;0;cellular;66;1;0
27;admin.;single;secondary;827;1;0;cellular;73;1;0
40;admin.;single;secondary;985;1;0;cellular;592;3;1
60;unknown;married;unknown;5003;0;0;telephone;125;5;0
50;management;single;secondary;431;0;0;telephone;180;2;0
28;unemployed;single;secondary;538;0;0;cellular;114;3;0
57;technician;divorced;tertiary;126;0;0;telephone;166;2;1
41;technician;single;secondary;631;0;0;telephone;111;3;0
31;management;single;tertiary;623;0;0;cellular;117;1;0
27;management;single;tertiary;587;0;0;cellular;101;3;0
29;admin.;single;secondary;488;1;0;cellular;105;1;0
60;retired;married;primary;55;0;0;cellular;207;1;0
24;student;single;unknown;1693;0;0;cellular;1094;1;0
46;admin.;married;secondary;974;0;0;cellular;174;2;1
54;management;single;tertiary;0;0;0;telephone;133;4;0
20;admin.;single;secondary;336;0;1;cellular;133;1;0
27;admin.;married;secondary;897;0;0;cellular;397;1;1
23;admin.;single;tertiary;230;0;0;cellular;264;1;0
28;management;single;secondary;171;0;0;cellular;324;1;1
22;admin.;single;tertiary;377;0;0;cellular;155;1;0
25;management;single;tertiary;295;0;0;cellular;169;1;0
28;management;single;secondary;1633;0;0;cellular;275;1;1
35;admin.;divorced;secondary;1085;0;0;cellular;199;1;1
58;retired;married;primary;1980;0;0;cellular;255;1;1
57;management;married;tertiary;1227;0;0;cellular;232;1;1
44;technician;married;tertiary;1933;0;0;cellular;462;1;1
25;services;single;secondary;801;0;0;cellular;255;2;1
31;blue-collar;married;primary;1644;0;0;cellular;247;3;0
33;management;single;tertiary;0;0;0;telephone;109;1;0
26;services;single;secondary;2158;1;1;telephone;227;1;0
40;technician;married;secondary;1819;0;0;cellular;398;2;0
34;services;single;tertiary;88;0;0;cellular;206;1;0
57;retired;married;secondary;1841;0;0;telephone;302;1;1
25;self-employed;single;tertiary;42;1;0;cellular;149;1;1
21;student;single;secondary;794;0;0;cellular;191;1;1
36;management;single;tertiary;2163;0;0;cellular;317;1;0
49;technician;married;secondary;905;0;0;cellular;1543;1;1
54;management;married;tertiary;8295;0;0;cellular;207;1;1
59;retired;married;primary;0;0;0;cellular;493;2;1
28;admin.;married;tertiary;153;1;0;cellular;77;1;0
28;management;single;tertiary;874;1;0;cellular;509;1;1
24;management;single;tertiary;1004;1;0;cellular;133;1;0
34;blue-collar;single;secondary;215;0;0;cellular;329;1;0
37;blue-collar;married;secondary;4321;0;0;cellular;657;1;1
55;housemaid;married;unknown;366;0;0;cellular;365;3;1
53;admin.;married;secondary;1796;0;0;telephone;145;1;0
30;technician;single;tertiary;0;1;0;cellular;159;2;1
35;management;single;tertiary;471;0;0;cellular;276;2;1
30;management;single;tertiary;2419;0;1;cellular;213;2;0
25;management;single;tertiary;289;0;0;cellular;604;1;0
59;housemaid;married;secondary;0;0;0;telephone;153;1;0
35;housemaid;single;primary;745;0;0;telephone;522;3;1
38;management;married;tertiary;1187;1;1;cellular;76;2;0
31;admin.;single;tertiary;516;0;0;cellular;227;1;0
23;student;single;secondary;9216;0;0;cellular;471;2;0
42;unemployed;single;primary;8037;0;0;cellular;92;2;0
21;services;single;secondary;361;0;0;telephone;329;1;0
31;management;single;tertiary;924;0;0;cellular;207;2;1
34;technician;married;secondary;657;0;0;cellular;263;2;0
35;management;married;tertiary;697;0;0;cellular;57;2;0
41;unemployed;single;primary;216;0;0;cellular;577;3;1
29;technician;single;secondary;5763;0;1;cellular;271;2;0
26;student;single;secondary;611;0;0;cellular;455;3;0
55;management;divorced;tertiary;9756;1;0;cellular;103;2;1
30;unemployed;single;tertiary;1159;0;0;telephone;366;1;1
28;self-employed;single;tertiary;3290;0;0;cellular;201;2;1
31;blue-collar;married;secondary;1766;0;1;cellular;166;2;1
31;admin.;married;secondary;389;1;0;cellular;89;2;0
48;housemaid;married;secondary;3570;0;0;cellular;58;2;0
31;unemployed;single;secondary;582;1;0;cellular;548;2;1
25;technician;single;tertiary;1693;0;0;cellular;96;2;0
53;management;divorced;tertiary;380;0;1;cellular;438;2;1
39;management;married;tertiary;1241;1;0;cellular;138;2;0
38;blue-collar;married;secondary;1391;1;0;telephone;614;2;0
51;technician;married;tertiary;1315;0;0;telephone;303;2;0
33;admin.;single;secondary;4713;0;0;cellular;110;2;0
57;management;married;tertiary;256;0;0;cellular;304;2;1
22;blue-collar;single;secondary;682;0;0;cellular;126;2;1
36;services;married;primary;92;1;0;cellular;244;7;1
33;technician;single;secondary;66;0;0;cellular;157;2;1
54;retired;single;primary;466;0;0;cellular;151;2;0
54;self-employed;married;tertiary;1510;0;0;telephone;800;2;0
50;management;married;secondary;309;0;0;telephone;113;1;0
36;management;married;tertiary;361;0;0;cellular;200;2;0
36;blue-collar;divorced;secondary;64;0;0;cellular;143;2;0
28;admin.;single;secondary;1448;0;0;cellular;130;5;0
56;retired;married;unknown;230;0;0;cellular;58;2;0
50;technician;single;secondary;1811;0;0;cellular;97;4;0
35;admin.;married;tertiary;948;1;0;cellular;86;1;0
37;self-employed;single;tertiary;1758;0;0;cellular;98;2;0
37;unknown;single;tertiary;0;0;0;cellular;257;2;1
50;housemaid;married;secondary;388;0;0;cellular;152;2;0
52;unemployed;married;primary;426;0;0;cellular;252;5;0
46;technician;married;secondary;3434;0;1;cellular;148;2;1
31;technician;single;tertiary;252;0;0;cellular;107;3;1
38;management;married;tertiary;1354;1;0;cellular;127;3;0
53;management;married;tertiary;1061;0;0;cellular;139;2;0
49;admin.;married;tertiary;6574;0;0;cellular;138;3;1
51;self-employed;married;unknown;2094;0;0;cellular;458;6;1
34;technician;married;secondary;294;1;0;cellular;301;3;1
33;self-employed;single;tertiary;1129;1;0;cellular;84;2;0
35;blue-collar;married;primary;1177;0;0;cellular;243;4;1
35;management;married;tertiary;925;0;0;cellular;200;4;1
25;management;single;tertiary;6246;0;0;cellular;98;3;0
28;technician;single;secondary;1363;0;0;cellular;431;3;0
31;management;married;tertiary;242;1;0;cellular;106;4;0
32;admin.;single;tertiary;8866;0;0;cellular;234;2;1
31;technician;single;secondary;816;0;0;cellular;100;2;0
31;services;single;secondary;365;0;0;cellular;337;3;0
53;unemployed;single;primary;183;0;0;cellular;835;2;0
43;entrepreneur;divorced;secondary;3780;1;0;cellular;67;2;0
50;unemployed;married;secondary;3357;0;0;cellular;239;4;1
36;entrepreneur;divorced;tertiary;3407;0;0;cellular;993;4;1
31;management;single;tertiary;5205;0;0;cellular;529;2;1
41;management;married;tertiary;254;0;0;cellular;183;2;1
50;management;divorced;tertiary;151;0;0;cellular;103;4;0
25;technician;single;tertiary;3630;0;0;telephone;221;7;1
37;services;married;secondary;3;1;0;cellular;105;4;0
31;blue-collar;divorced;secondary;15187;0;0;cellular;127;2;0
52;management;married;tertiary;437;0;0;telephone;137;3;0
24;management;single;tertiary;1506;0;0;cellular;239;2;1
41;management;single;secondary;764;0;0;cellular;230;2;0
42;services;married;tertiary;4216;0;0;cellular;186;2;1
30;management;married;tertiary;27;1;0;cellular;175;2;0
30;technician;single;secondary;601;0;0;cellular;80;3;0
25;services;single;tertiary;12;0;0;cellular;126;6;1
40;blue-collar;divorced;secondary;5666;0;1;cellular;69;4;0
60;management;married;secondary;544;0;0;cellular;95;7;1
29;technician;married;tertiary;858;1;0;cellular;234;7;0
30;admin.;single;secondary;523;0;1;cellular;136;3;0
49;technician;divorced;tertiary;0;1;0;cellular;177;3;0
48;technician;married;tertiary;58;1;0;cellular;110;2;0
26;self-employed;single;tertiary;1444;0;0;cellular;139;5;0
23;student;single;primary;1235;0;0;cellular;39;3;0
60;blue-collar;married;primary;29184;0;0;telephone;94;2;0
22;student;single;unknown;1;0;0;telephone;263;4;0
28;self-employed;single;secondary;1536;0;0;cellular;294;3;0
47;technician;divorced;secondary;1013;0;0;cellular;54;3;0
40;self-employed;single;tertiary;10346;0;0;cellular;491;2;1
50;management;married;tertiary;1612;0;0;cellular;532;2;1
34;management;single;tertiary;1741;1;0;cellular;268;1;0
34;technician;married;tertiary;1539;1;0;cellular;441;1;1
54;blue-collar;married;secondary;21;0;0;cellular;439;1;0
31;admin.;single;secondary;131;1;0;cellular;151;1;1
51;blue-collar;married;secondary;19;0;0;cellular;292;1;0
33;management;married;tertiary;1390;0;0;cellular;92;2;0
25;technician;single;tertiary;2206;1;0;cellular;114;1;0
32;management;single;tertiary;718;1;0;cellular;95;1;1
54;management;single;tertiary;2081;0;0;cellular;147;1;0
29;management;single;tertiary;4694;0;0;cellular;181;1;0
24;admin.;single;tertiary;454;1;0;cellular;139;1;0
60;admin.;married;secondary;3547;0;0;telephone;351;6;1
32;services;married;secondary;914;0;0;cellular;372;1;1
25;admin.;single;tertiary;1185;0;0;cellular;135;1;0
52;entrepreneur;married;secondary;1306;0;0;cellular;288;1;1
33;unemployed;married;tertiary;3335;0;0;cellular;92;1;0
34;blue-collar;divorced;unknown;172;0;0;cellular;177;1;1
26;student;single;tertiary;0;0;0;cellular;41;2;0
59;technician;married;secondary;259;0;0;cellular;415;1;1
25;technician;single;secondary;266;0;1;cellular;74;1;0
26;admin.;single;tertiary;617;0;0;cellular;157;1;0
56;retired;married;secondary;-1206;1;0;cellular;382;2;1
55;blue-collar;married;secondary;4577;0;0;cellular;24;1;0
36;admin.;divorced;tertiary;4708;0;0;cellular;104;1;0
47;management;single;tertiary;372;0;0;cellular;257;1;1
28;services;single;secondary;102;0;0;cellular;64;1;0
58;retired;married;primary;1077;0;0;cellular;592;1;0
31;entrepreneur;single;tertiary;206;0;0;cellular;88;2;0
43;management;married;tertiary;3518;0;0;cellular;181;2;1
25;services;single;secondary;505;0;0;cellular;284;1;1
35;self-employed;single;tertiary;71;0;0;cellular;651;1;1
31;student;single;secondary;1776;0;0;cellular;220;1;1
27;management;single;tertiary;20585;0;0;cellular;188;1;1
26;admin.;married;secondary;1595;0;0;cellular;155;1;1
23;blue-collar;single;primary;382;0;0;cellular;74;1;0
31;technician;single;tertiary;969;0;0;cellular;95;1;0
37;admin.;single;tertiary;1000;1;0;cellular;322;1;1
46;housemaid;single;tertiary;3232;0;0;telephone;94;2;0
35;management;single;tertiary;2015;0;0;cellular;60;1;0
35;services;single;secondary;1701;1;0;cellular;175;1;0
39;services;single;secondary;1048;1;0;cellular;108;1;0
28;admin.;single;secondary;2;0;0;cellular;60;1;0
39;technician;married;secondary;697;0;0;cellular;108;1;0
27;admin.;single;tertiary;138;0;0;cellular;89;2;1
